v1,site_code,year_actual,plot,block,site_name,continent,country,region,managed,burned,grazed,anthropogenic,habitat,elevation,latitude,longitude,rain_pet,mat_v2,mat_range_v2,iso_v2,temp_var_v2,max_temp_v2,min_temp_v2,ann_temp_range_v2,temp_wet_q_v2,temp_dry_q_v2,temp_warm_q_v2,temp_cold_q_v2,map_v2,map_wet_m_v2,map_dry_m_v2,map_var_v2,map_wet_q_v2,map_dry_q_v2,map_warm_q_v2,map_cold_q_v2,ai,pet,n_dep,experiment_type,n,p,k,exclose,trt,first_nutrient_year,first_fenced_year,year_trt,sum_int_cover,sum_nat_cover,sum_unk_cover,total_cover,int_rich,nat_rich,unk_rich,rich,site_year_rich,site_richness,site_native_richness,site_introduced_richness,plot_beta,dead_mass,live_mass,total_mass,unsorted_mass,proportion_par,ambient_par,ground_par,pct_c,pct_c2,pct_n,pct_n2,ppm_p,ppm_k,ppm_ca,ppm_mg,ppm_s,ppm_na,ppm_zn,ppm_mn,ppm_fe,ppm_cu,ppm_b,ph,percentsand,percentsand_2,percentsilt,percentsilt_2,percentclay,percentclay_2,classification,richvegan,shan,simpson,even,site,soilts_post_trt_flag,soilts_after_n_treatment_yrs,soilts_pct_c,soilts_pct_n,soilts_ppm_p,soilts_ppm_k,soilts_ppm_ca,soilts_ppm_mg,soilts_ppm_s,soilts_ppm_na,soilts_ppm_zn,soilts_ppm_mn,soilts_ppm_fe,soilts_ppm_cu,soilts_ppm_b,soilts_organicmatter,soilts_ph,soilts_cationexchangecapacity,multiple_soildata_years,maxtrtyr,mintrtyr,has5yrsdata,has4yrsdata,has3yrsdata,has6yrsdata,iscontrol,ispretreatmentyr,istreatedyear,isfenced,newplotid,newblockid,avg_neighbor_rich,lagged_avg_neighbor_rich,avgtrtneighrichwithinblock,lagged_avgtrtneighrichwithinbloc,avgtrtneighrichwithinsite,lagged_avgtrtneighrichwithinsite,laggedrich,laggedlive_mass,changerich,changelive_mass,lagged_changelive_mass,lagged_changerich,rich_increase,rich_decrease,rich_nochange,changeground_par,changeambient_par,laggedeven,laggedshan,laggedsimpson,laggedplot_beta,changeevenness,changeshan,changesimpson,changeplot_beta,site_live_massyr,ave_site_live_mass,initial_site_rich,year,yr_in_plot,plst_id,site_code2,styr_id,duplicates,l_lmass,l_rich,l_nbrich,l_nbrichblock,l_simpson,l_even,l_ground_par,ihs_even,rich2,pais,tierra
696,"marc.ar",2014,1,1,"Mar Chiquita","South America","AR","South America",0,0,0,0,"grassland",6,-37.71516,-57.42451,-278,14.31667,10.05,44.07895,464.9259,25.2,2.4,22.8,19.86667,9.366667,20,8.65,907,97,49,19.90022,275,169,269,172,.7508,1116,3.1964,"Experimental (Full Factorial)",0,0,0,0,"Control",2012,"2012",3,"4","95","0","100","3","11","0",15,47,70,40,14,"4.6667","488.5",334.2,822.7,"NA","0.238214959145192","1591",379,"NA",,"NA",,,,,,,,,,,,,,"NA",,"NA",,"NA",,"NA","15",1.9593616,4.6040516,.72353222,"marc.ar","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FALSE",5,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","marc.ar_1","marc.ar_1",14.689655,8.5517241,15.142857,"9.14285714285714",14.65217,"8.8695652173913","9","572.5","6","-238.3","109.8","-3","TRUE","FALSE","FALSE","279","-7","0.629795420703145","1.38380197706275","2.99517177344475","7.7778","0.0937368039412311","0.57555960938938","1.60887979193278","-3.1111",13379.3,18258.47,24,8,6,79,23,188,0,5.811739,2.70805,2.687144,2.717529,1.526937,-.3236102,5.937536,.6718383,225,"AR","grassland"
703,"marc.ar",2015,1,1,"Mar Chiquita","South America","AR","South America",0,0,0,0,"grassland",6,-37.71516,-57.42451,-278,14.31667,10.05,44.07895,464.9259,25.2,2.4,22.8,19.86667,9.366667,20,8.65,907,97,49,19.90022,275,169,269,172,.7508,1116,3.1964,"Experimental (Full Factorial)",0,0,0,0,"Control",2012,"2012",4,"82","61","0","146","3","11","0",16,46,70,40,14,"4.375","319",748.25,1067.25,"NA","0.360188261351052","1806",650.5,"NA",,"NA",,,,,,,,,,,,,,"NA",,"NA",,"NA",,"NA","16",1.7311857,3.5116969,.62439326,"marc.ar","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FALSE",5,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","marc.ar_1","marc.ar_1",15.655172,14.689655,15.428571,"15.1428571428571",15.56522,"14.6521739130435","15","334.2","1","414.05","-238.3","6","TRUE","FALSE","FALSE","271.5","215","0.723532224644376","1.95936158645213","4.60405156537753","4.6667","-0.099138963834692","-0.22817587328868","-1.0923546955258","-0.2917",20401.27,18258.47,24,9,6,79,23,189,0,6.617737,2.772589,2.750801,2.736221,1.256099,-.4709749,6.477741,.5896291,256,"AR","grassland"
710,"marc.ar",2016,1,1,"Mar Chiquita","South America","AR","South America",0,0,0,0,"grassland",6,-37.71516,-57.42451,-278,14.31667,10.05,44.07895,464.9259,25.2,2.4,22.8,19.86667,9.366667,20,8.65,907,97,49,19.90022,275,169,269,172,.7508,1116,3.1964,"Experimental (Full Factorial)",0,0,0,0,"Control",2012,"2012",5,"71","32","0","105","3","7","0",11,38,70,40,14,"6.3636","548",936.717,1484.717,"NA","0.13352435530086","1745",233,"NA",,"NA",,,,,,,,,,,,,,"NA",,"NA",,"NA",,"NA","11",1.5172669,3.0684665,.63274944,"marc.ar","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FALSE",5,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","marc.ar_1","marc.ar_1",11.24,15.655172,10,"15.4285714285714",11.13043,"15.5652173913043","16","748.25","-5","188.467","414.05","1","FALSE","TRUE","FALSE","-417.5","-61","0.624393260809684","1.73118571316345","3.51169686985173","4.375","0.00835617851207193","-0.21391882374799","-0.44323040728563","1.9886",23372.75,18258.47,24,10,6,79,23,190,0,6.842381,2.397895,2.419479,2.302585,1.121178,-.4576808,5.451038,.5967038,121,"AR","grassland"
680,"marc.ar",2011,19,2,"Mar Chiquita","South America","AR","South America",0,0,0,0,"grassland",6,-37.71516,-57.42451,-278,14.31667,10.05,44.07895,464.9259,25.2,2.4,22.8,19.86667,9.366667,20,8.65,907,97,49,19.90022,275,169,269,172,.7508,1116,3.1964,"Experimental (Full Factorial)",0,0,0,0,"Control",2012,"2012",0,"4","99","0","110","2","7","0",11,24,70,40,14,"6.3636","378.2273",263.8965,642.1238,"NA","0.342736248236953","1418",486,"NA",,"NA",,,,,,,,,,,,,,"NA",,"NA",,"NA",,"NA","11",1.2961511,2.084051,.54053699,"marc.ar","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FALSE",5,0,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","marc.ar_19","marc.ar_2",11.310345,,12.571429,"NA",11.13043,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10569.51,18258.47,24,5,6,80,23,185,0,5.575557,2.397895,2.425718,2.531427,.7343136,-.6151922,6.186209,.5171723,121,"AR","grassland"
687,"marc.ar",2012,19,2,"Mar Chiquita","South America","AR","South America",0,0,0,0,"grassland",6,-37.71516,-57.42451,-278,14.31667,10.05,44.07895,464.9259,25.2,2.4,22.8,19.86667,9.366667,20,8.65,907,97,49,19.90022,275,169,269,172,.7508,1116,3.1964,"Experimental (Full Factorial)",0,0,0,0,"Control",2012,"2012",1,"1","92","0","100","1","8","0",11,33,70,40,14,"6.3636","390.25",541.45,931.7,"NA","0.131412286257125","1579",207.5,"NA",,"NA",,,,,,,,,,,,,,"NA",,"NA",,"NA",,"NA","11",.89221795,1.5188285,.37208378,"marc.ar","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FALSE",5,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","marc.ar_19","marc.ar_2",10.62069,11.310345,12.428571,"12.5714285714286",10.6087,"11.1304347826087","11","252.737","0","678.963","NA","NA","FALSE","FALSE","TRUE","-278.5","161","0.540536989483171","1.29615109185436","2.08405098174302","6.3636","-0.168453205453682","-0.403933145045119","-0.56522252986017","0",30165.9,18258.47,24,6,6,80,23,186,0,6.29425,2.397895,2.362804,2.519998,.4179393,-.9886362,5.335131,.3639928,121,"AR","grassland"
694,"marc.ar",2013,19,2,"Mar Chiquita","South America","AR","South America",0,0,0,0,"grassland",6,-37.71516,-57.42451,-278,14.31667,10.05,44.07895,464.9259,25.2,2.4,22.8,19.86667,9.366667,20,8.65,907,97,49,19.90022,275,169,269,172,.7508,1116,3.1964,"Experimental (Full Factorial)",0,0,0,0,"Control",2012,"2012",2,"3","57","0","61","1","5","0",7,27,70,40,14,"10","543.5",368.5,912,"NA","0.128991859737007","1597",206,"NA",,"NA",,,,,,,,,,,,,,"NA",,"NA",,"NA",,"NA","7",.78208911,1.4748315,.4019143,"marc.ar","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FALSE",5,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","marc.ar_19","marc.ar_2",8.6206897,10.62069,9.4285714,"12.4285714285714",8.869565,"10.6086956521739","11","931.7","-4","-563.2","678.963","0","FALSE","TRUE","FALSE","-1.5","18","0.372083784029489","0.892217946809241","1.51882845188285","6.3636","0.02983051136356","-0.110128840353492","-0.04399690214048","3.6364",12344,18258.47,24,7,6,80,23,187,0,5.909441,1.94591,2.154165,2.243745,.3885438,-.9115164,5.327876,.3918121,49,"AR","grassland"
701,"marc.ar",2014,19,2,"Mar Chiquita","South America","AR","South America",0,0,0,0,"grassland",6,-37.71516,-57.42451,-278,14.31667,10.05,44.07895,464.9259,25.2,2.4,22.8,19.86667,9.366667,20,8.65,907,97,49,19.90022,275,169,269,172,.7508,1116,3.1964,"Experimental (Full Factorial)",0,0,0,0,"Control",2012,"2012",3,"4","52","0","94","2","10","0",15,47,70,40,14,"4.6667","597",182,779,"NA","0.49836494440811","1529",762,"NA",,"NA",,,,,,,,,,,,,,"NA",,"NA",,"NA",,"NA","14",1.9693576,4.7495881,.74623524,"marc.ar","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FALSE",5,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","marc.ar_19","marc.ar_2",14.689655,8.6206897,15,"9.42857142857143",14.65217,"8.8695652173913","7","368.5","8","-186.5","-563.2","-4","TRUE","FALSE","FALSE","556","-68","0.401914295393049","0.782089106455749","1.47483154974237","10","0.344320946119744","1.1872684772758","3.27475658864313","-5.3333",13379.3,18258.47,24,8,6,80,23,188,0,5.204007,2.70805,2.687144,2.70805,1.558058,-.2927144,6.635947,.6901327,225,"AR","grassland"
708,"marc.ar",2015,19,2,"Mar Chiquita","South America","AR","South America",0,0,0,0,"grassland",6,-37.71516,-57.42451,-278,14.31667,10.05,44.07895,464.9259,25.2,2.4,22.8,19.86667,9.366667,20,8.65,907,97,49,19.90022,275,169,269,172,.7508,1116,3.1964,"Experimental (Full Factorial)",0,0,0,0,"Control",2012,"2012",4,"61","46","0","108","3","10","0",14,46,70,40,14,"5","361.5",635,996.5,"NA","0.4","1790",716,"NA",,"NA",,,,,,,,,,,,,,"NA",,"NA",,"NA",,"NA","14",1.5974572,3.1575528,.60531356,"marc.ar","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FALSE",5,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","marc.ar_19","marc.ar_2",15.724138,14.689655,16.714286,"15",15.56522,"14.6521739130435","15","182","-1","453","-186.5","8","FALSE","TRUE","FALSE","-46","261","0.746235241512793","1.96935758373155","4.7495881383855","4.6667","-0.140921681557464","-0.37190039661593","-1.59203535008014","0.3333",20401.27,18258.47,24,9,6,80,23,189,0,6.453625,2.639057,2.755197,2.816264,1.149797,-.5020087,6.57368,.5733759,196,"AR","grassland"
711,"marc.ar",2016,19,2,"Mar Chiquita","South America","AR","South America",0,0,0,0,"grassland",6,-37.71516,-57.42451,-278,14.31667,10.05,44.07895,464.9259,25.2,2.4,22.8,19.86667,9.366667,20,8.65,907,97,49,19.90022,275,169,269,172,.7508,1116,3.1964,"Experimental (Full Factorial)",0,0,0,0,"Control",2012,"2012",5,"90","40","0","131","2","8","0",11,38,70,40,14,"6.3636","450",519.8815,969.8815,"NA","0.138333333333333","1500",207.5,"NA",,"NA",,,,,,,,,,,,,,"NA",,"NA",,"NA",,"NA","11",1.2786293,2.5352342,.53322982,"marc.ar","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FALSE",5,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","marc.ar_19","marc.ar_2",11.24,15.724138,11.857143,"16.7142857142857",11.13043,"15.5652173913043","14","635","-3","-115.1185","453","-1","FALSE","TRUE","FALSE","-508.5","-290","0.605313559955329","1.59745718711562","3.15755278830536","5","-0.072083735320838","-0.31882791130947","-0.62231863259551","1.3636",23372.75,18258.47,24,10,6,80,23,190,0,6.253601,2.397895,2.419479,2.47293,.930286,-.6288028,5.335131,.5107343,121,"AR","grassland"
681,"marc.ar",2011,21,3,"Mar Chiquita","South America","AR","South America",0,0,0,0,"grassland",6,-37.71516,-57.42451,-278,14.31667,10.05,44.07895,464.9259,25.2,2.4,22.8,19.86667,9.366667,20,8.65,907,97,49,19.90022,275,169,269,172,.7508,1116,3.1964,"Experimental (Full Factorial)",0,0,0,0,"Control",2012,"2012",0,"9","89","0","115","3","5","0",10,24,70,40,14,"7","320.9993",266.5835,587.5828,"NA","0.277372262773723","1370",380,"NA",,"NA",,,,,,,,,,,,,,"NA",,"NA",,"NA",,"NA","10",1.5215919,3.0964645,.66081895,"marc.ar","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FALSE",5,0,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","marc.ar_21","marc.ar_3",11.344828,,11.111111,"NA",11.13043,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10569.51,18258.47,24,5,6,81,23,185,0,5.585688,2.302585,2.428762,2.407946,1.130261,-.4142754,5.940171,.6202729,100,"AR","grassland"
688,"marc.ar",2012,21,3,"Mar Chiquita","South America","AR","South America",0,0,0,0,"grassland",6,-37.71516,-57.42451,-278,14.31667,10.05,44.07895,464.9259,25.2,2.4,22.8,19.86667,9.366667,20,8.65,907,97,49,19.90022,275,169,269,172,.7508,1116,3.1964,"Experimental (Full Factorial)",0,0,0,0,"Control",2012,"2012",1,"6","92","0","104","2","7","0",10,33,70,40,14,"7","705.8",789.45,1495.25,"NA","0.0871003307607497","1814",158,"NA",,"NA",,,,,,,,,,,,,,"NA",,"NA",,"NA",,"NA","10",1.2179753,2.133654,.52895994,"marc.ar","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FALSE",5,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","marc.ar_21","marc.ar_3",10.655172,11.344828,9.3333333,"11.1111111111111",10.6087,"11.1304347826087","10","255.2915","0","1239.9585","NA","NA","FALSE","FALSE","TRUE","-222","444","0.660818949303617","1.5215918618345","3.09646452821353","7","-0.131859005873823","-0.30361658130208","-0.96281048094308","0",30165.9,18258.47,24,6,6,81,23,186,0,6.671337,2.302585,2.366045,2.233592,.757836,-.6368425,5.062595,.5069633,100,"AR","grassland"
695,"marc.ar",2013,21,3,"Mar Chiquita","South America","AR","South America",0,0,0,0,"grassland",6,-37.71516,-57.42451,-278,14.31667,10.05,44.07895,464.9259,25.2,2.4,22.8,19.86667,9.366667,20,8.65,907,97,49,19.90022,275,169,269,172,.7508,1116,3.1964,"Experimental (Full Factorial)",0,0,0,0,"Control",2012,"2012",2,"4","65","0","69","1","3","0",4,27,70,40,14,"17.5","398.5",223,621.5,"NA","0.170540201005025","1592",271.5,"NA",,"NA",,,,,,,,,,,,,,"NA",,"NA",,"NA",,"NA","4",.52558502,1.3119317,.37912945,"marc.ar","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FALSE",5,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","marc.ar_21","marc.ar_3",8.7241379,10.655172,8.2222222,"9.33333333333333",8.869565,"10.6086956521739","10","1495.25","-6","-1272.25","1239.9585","0","FALSE","TRUE","FALSE","113.5","-222","0.528959943429794","1.21797528053242","2.13365404727045","7","-0.149830492132554","-0.692390260064578","-0.82172238565568","10.5",12344,18258.47,24,7,6,81,23,187,0,5.407172,1.386294,2.166094,2.106841,.2715006,-.9698776,5.603962,.3705885,16,"AR","grassland"
702,"marc.ar",2014,21,3,"Mar Chiquita","South America","AR","South America",0,0,0,0,"grassland",6,-37.71516,-57.42451,-278,14.31667,10.05,44.07895,464.9259,25.2,2.4,22.8,19.86667,9.366667,20,8.65,907,97,49,19.90022,275,169,269,172,.7508,1116,3.1964,"Experimental (Full Factorial)",0,0,0,0,"Control",2012,"2012",3,"1","81","0","92","1","7","0",9,47,70,40,14,"7.7778","831.5",985,1816.5,"NA","0.548490687219011","1557",854,"NA",,"NA",,,,,,,,,,,,,,"NA",,"NA",,"NA",,"NA","9",1.4473945,3.2158055,.6587376,"marc.ar","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FALSE",5,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","marc.ar_21","marc.ar_3",14.896552,8.7241379,14,"8.22222222222222",14.65217,"8.8695652173913","4","223","5","762","-1272.25","-6","TRUE","FALSE","FALSE","582.5","-35","0.37912945129724","0.525585020467842","1.31193166161477","17.5","0.279608153436408","0.921809434668518","1.90387380950985","-9.7222",13379.3,18258.47,24,8,6,81,23,188,0,6.892642,2.197225,2.70113,2.639057,1.168078,-.41743,6.749931,.6185357,81,"AR","grassland"
709,"marc.ar",2015,21,3,"Mar Chiquita","South America","AR","South America",0,0,0,0,"grassland",6,-37.71516,-57.42451,-278,14.31667,10.05,44.07895,464.9259,25.2,2.4,22.8,19.86667,9.366667,20,8.65,907,97,49,19.90022,275,169,269,172,.7508,1116,3.1964,"Experimental (Full Factorial)",0,0,0,0,"Control",2012,"2012",4,"101","63","0","165","6","8","0",15,46,70,40,14,"4.6667","358",470.5,828.5,"NA","0.154913294797688","1730",268,"NA",,"NA",,,,,,,,,,,,,,"NA",,"NA",,"NA",,"NA","15",2.0579251,5.3581972,.75992873,"marc.ar","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FALSE",5,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","marc.ar_21","marc.ar_3",15.689655,14.896552,14.777778,"14",15.56522,"14.6521739130435","9","985","6","-514.5","762","5","TRUE","FALSE","FALSE","-586","173","0.658737604733648","1.44739445513636","3.21580547112462","7.7778","0.101191122404983","0.61053068721476","2.14239173414993","-3.1111",20401.27,18258.47,24,9,6,81,23,189,0,6.153796,2.70805,2.753002,2.693125,1.678628,-.2745306,5.590987,.7010713,225,"AR","grassland"
712,"marc.ar",2016,21,3,"Mar Chiquita","South America","AR","South America",0,0,0,0,"grassland",6,-37.71516,-57.42451,-278,14.31667,10.05,44.07895,464.9259,25.2,2.4,22.8,19.86667,9.366667,20,8.65,907,97,49,19.90022,275,169,269,172,.7508,1116,3.1964,"Experimental (Full Factorial)",0,0,0,0,"Control",2012,"2012",5,"99","23","0","123","4","9","0",14,38,70,40,14,"5","793.5",813,1606.5,"NA","0.157011191573404","1519",238.5,"NA",,"NA",,,,,,,,,,,,,,"NA",,"NA",,"NA",,"NA","14",1.4017663,2.4516286,.53116173,"marc.ar","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FALSE",5,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","marc.ar_21","marc.ar_3",11.12,15.689655,11.444444,"14.7777777777778",11.13043,"15.5652173913043","15","470.5","-1","342.5","-514.5","6","FALSE","TRUE","FALSE","-29.5","-211","0.759928727138631","2.05792514235112","5.35819720527455","4.6667","-0.228766995835962","-0.65615888214568","-2.90656861995612","0.3333",23372.75,18258.47,24,10,6,81,23,190,0,6.700731,2.639057,2.408745,2.437505,.8967525,-.6326887,5.47437,.5089086,196,"AR","grassland"
713,"mcla.us",2007,9,1,"Mclaughlin UCNRS","North America","US","Pacific Coast (North America)",0,0,0,0,"annual grassland",641.801,38.86427,-122.4064,-448,13.97083,14.225,47.25914,615.5945,29.2,-.9,30.1,7.866667,21.61667,21.9,7.183333,936,194,2,90.90239,503,14,23,503,.6615,1315,3.3584,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,"2008",0,"91","2","0","93","2","1","0",3,14,72,32,28,"24","695.149995",378.39999,1073.55,"NA","0.0332606324972737","1834",61,"NA",,"NA",,,,,,,,,,,,,,"NA",,"NA",,"NA",,"NA","3",.16303858,1.0671191,.14840411,"mcla.us","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","TRUE",10,0,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","mcla.us_9","mcla.us_1",3.2758621,,3,"NA",3.37037,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",9553.35,8670.008,14,1,11,82,24,191,0,5.935952,1.098612,1.186581,1.098612,.0649626,-1.907816,4.110874,.1478647,9,"US","annual grassland"
716,"mcla.us",2008,9,1,"Mclaughlin UCNRS","North America","US","Pacific Coast (North America)",0,0,0,0,"annual grassland",641.801,38.86427,-122.4064,-448,13.97083,14.225,47.25914,615.5945,29.2,-.9,30.1,7.866667,21.61667,21.9,7.183333,936,194,2,90.90239,503,14,23,503,.6615,1315,3.3584,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,"2008",1,"23","7","0","30","8","3","0",11,23,72,32,28,"6.5455","105.8",70.5,176.3,"NA","0.042830540037244","1611",69,"NA",,"NA",,,,,,,,,,,,,,"NA",,"NA",,"NA",,"NA","11",1.7327228,3.4351145,.72260154,"mcla.us","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","TRUE",10,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","mcla.us_9","mcla.us_1",4.6551724,3.2758621,4,"3",4.851852,"3.37037037037037","3","378.399985","8","-307.899985","NA","NA","TRUE","FALSE","FALSE","8","-223","0.148404113244246","0.163038582499022","1.06711906230722","24","0.574197426805192","1.56968423450235","2.36799544150957","-17.4545",2693.85,8670.008,14,2,11,82,24,192,0,4.255613,2.397895,1.537979,1.386294,1.23405,-.3248973,4.234107,.6710842,121,"US","annual grassland"
719,"mcla.us",2009,9,1,"Mclaughlin UCNRS","North America","US","Pacific Coast (North America)",0,0,0,0,"annual grassland",641.801,38.86427,-122.4064,-448,13.97083,14.225,47.25914,615.5945,29.2,-.9,30.1,7.866667,21.61667,21.9,7.183333,936,194,2,90.90239,503,14,23,503,.6615,1315,3.3584,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,"2008",2,"67","30","0","97","8","3","0",11,20,72,32,28,"6.5455","253.75",595.25,849,"NA","0.145565749235474","1635",238,"NA",,"NA",,,,,,,,,,,,,,"NA",,"NA",,"NA",,"NA","11",1.8643206,4.8325629,.77748206,"mcla.us","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","TRUE",10,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","mcla.us_9","mcla.us_1",5.137931,4.6551724,5,"4",5.5,"4.85185185185185","11","70.5","0","524.750005","-307.899985","8","FALSE","FALSE","TRUE","169","24","0.722601540049438","1.73272281700137","3.43511450381679","6.5455","0.054880517712955","0.13159773399262","1.39744841349189","0",16986.4,8670.008,14,3,11,82,24,193,0,6.388981,2.397895,1.63665,1.609438,1.575377,-.2516947,5.47227,.714988,121,"US","annual grassland"
722,"mcla.us",2010,9,1,"Mclaughlin UCNRS","North America","US","Pacific Coast (North America)",0,0,0,0,"annual grassland",641.801,38.86427,-122.4064,-448,13.97083,14.225,47.25914,615.5945,29.2,-.9,30.1,7.866667,21.61667,21.9,7.183333,936,194,2,90.90239,503,14,23,503,.6615,1315,3.3584,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,"2008",3,"205.5","4","0","209.5","8","1","0",9,33,72,32,28,"8","61.15",499.9,561.05,"NA","0.0671926006528836","1838",123.5,"NA",,"NA",,,,,,,,,,,,,,"NA",,"NA",,"NA",,"NA","9",1.6888552,3.9902948,.76863111,"mcla.us","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","TRUE",10,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","mcla.us_9","mcla.us_1",8.8965517,5.137931,7.8888889,"5",9.037037,"5.5","11","595.250005","-2","-95.350005","524.750005","0","FALSE","TRUE","FALSE","-114.5","203","0.777482057762393","1.86432055099399","4.83256291730868","6.5455","-0.00885094770218497","-0.17546538506448","-0.8422681244819","1.4545",9372.1,8670.008,14,4,11,82,24,194,0,6.214408,2.197225,2.185664,2.065455,1.383865,-.2631441,4.816241,.7079855,81,"US","annual grassland"
725,"mcla.us",2011,9,1,"Mclaughlin UCNRS","North America","US","Pacific Coast (North America)",0,0,0,0,"annual grassland",641.801,38.86427,-122.4064,-448,13.97083,14.225,47.25914,615.5945,29.2,-.9,30.1,7.866667,21.61667,21.9,7.183333,936,194,2,90.90239,503,14,23,503,.6615,1315,3.3584,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,"2008",4,"153","0","0","153","5","0","0",5,25,72,32,28,"14.4","198.6",187.15,385.75,"NA","0.164310954063604","1698",279,"NA",,"NA",,,,,,,,,,,,,,"NA",,"NA",,"NA",,"NA","5",.98103317,2.3514817,.60955018,"mcla.us","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","TRUE",10,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","mcla.us_9","mcla.us_1",5.9655172,8.8965517,6,"7.88888888888889",5.925926,"9.03703703703704","9","499.9","-4","-312.75","-95.350005","-2","FALSE","TRUE","FALSE","155.5","-140","0.768631110060208","1.68885516592951","3.99029479282678","8","-0.159080927085845","-0.707821991919428","-1.63881312532301","6.4",9383.95,8670.008,14,5,11,82,24,195,0,5.23191,1.609438,1.785996,1.791759,.8550456,-.495034,5.631212,.5769969,25,"US","annual grassland"
