"","V1","site_code","year","plot","block","site_name","continent","country","region","managed","burned","grazed","anthropogenic","habitat","elevation","latitude","longitude","RAIN_PET","MAT_v2","MAT_RANGE_v2","ISO_v2","TEMP_VAR_v2","MAX_TEMP_v2","MIN_TEMP_v2","ANN_TEMP_RANGE_v2","TEMP_WET_Q_v2","TEMP_DRY_Q_v2","TEMP_WARM_Q_v2","TEMP_COLD_Q_v2","MAP_v2","MAP_WET_M_v2","MAP_DRY_M_v2","MAP_VAR_v2","MAP_WET_Q_v2","MAP_DRY_Q_v2","MAP_WARM_Q_v2","MAP_COLD_Q_v2","AI","PET","N_Dep","experiment_type","N","P","K","Exclose","trt","first_nutrient_year","first_fenced_year","year_trt","sum_INT_cover","sum_NAT_cover","sum_UNK_cover","total_cover","INT_rich","NAT_rich","UNK_rich","rich","site_year_rich","site_richness","site_native_richness","site_introduced_richness","plot_beta","dead_mass","live_mass","total_mass","unsorted_mass","proportion_par","Ambient_PAR","Ground_PAR","pct_C","pct_N","ppm_P","ppm_K","ppm_Ca","ppm_Mg","ppm_S","ppm_Na","ppm_Zn","ppm_Mn","ppm_Fe","ppm_Cu","ppm_B","pH","PercentSand","PercentSilt","PercentClay","Classification","rich.vegan","shan","simpson","even","site","soilts_post_trt_flag","soilts_after_n_treatment_yrs","soilts_pct_C","soilts_pct_N","soilts_ppm_P","soilts_ppm_K","soilts_ppm_Ca","soilts_ppm_Mg","soilts_ppm_S","soilts_ppm_Na","soilts_ppm_Zn","soilts_ppm_Mn","soilts_ppm_Fe","soilts_ppm_Cu","soilts_ppm_B","soilts_OrganicMatter","soilts_pH","soilts_CationExchangeCapacity","multiple_soildata_years","max.trt.yr","min.trt.yr","has.5.yrs.data","has.4.yrs.data","has.3.yrs.data","has.6.yrs.data","is.control","is.PretreatmentYr","is.TreatedYear","is.Fenced","newplotid","newblockid","avg_neighbor_rich","lagged_avg_neighbor_rich","avg.trt.neigh.rich.within.block","lagged_avg.trt.neigh.rich.within.block","avg.trt.neigh.rich.within.site","lagged_avg.trt.neigh.rich.within.site","laggedrich","laggedlive_mass","changerich","changelive_mass","lagged_changelive_mass","lagged_changerich","rich_increase","rich_decrease","rich_nochange","changeGround_PAR","changeAmbient_PAR","laggedeven","laggedshan","laggedsimpson","laggedplot_beta","changeEvenness","changeShan","changeSimpson","changePlot_beta","site_live_mass.yr","ave_site_live_mass","initial_site_rich","singleton","site.by.yeardummy"
"609",649,"look.us","2009",17,2,"Lookout (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1500.492,44.20517707,-122.1284473,1078,6.89583333333333,8.90833330154419,41.4341092982206,490.373039532314,17.3999996185303,-4.09999990463257,21.4999995231628,2.53333322207133,13.0499999523163,13.6499999364217,2.29999993244807,1877,318,27,66.3147075582389,899,132,141,835,2.3085,820,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,2008,2,1,43,0,79,1,2,0,4,24,51,31,2,12.75,11.35,325.399995,336.749995,NA,0.227211343686698,1481,336.5,19.35,1.374,70,181,1145,70,46,26,4.6,38,94,1.4,0.4,5.2,68,31.1,0.8,"Sandy Loam",4,0.967021248222286,2.37210186240973,0.697558379622274,"look.us",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,10,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"look.us_17","look.us_2",8.03448275862069,7.58620689655172,7.33333333333333,7.66666666666667,8,7.51851851851852,5,418.900015,-1,-93.50002,316.55001,0,FALSE,TRUE,FALSE,-17,-29,0.730264005931597,1.17531457723231,2.58305211848519,10.2,-0.0327056263093231,-0.208293329010024,-0.21095025607546,2.55,12512.299995,6559.56132990196,28,FALSE,"look.us_2009"
"610",650,"look.us","2009",26,3,"Lookout (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1500.492,44.20517707,-122.1284473,1078,6.89583333333333,8.90833330154419,41.4341092982206,490.373039532314,17.3999996185303,-4.09999990463257,21.4999995231628,2.53333322207133,13.0499999523163,13.6499999364217,2.29999993244807,1877,318,27,66.3147075582389,899,132,141,835,2.3085,820,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,2008,2,5,64,0,77,2,6,0,9,24,51,31,2,5.6667,0.45,255.19999,255.64999,NA,0.341750841750842,1485,507.5,19.193,1.156,49,121,792,67,40,34,2.7,27,102,1.8,0.4,5,NA,NA,NA,NA,9,1.72814213194441,4.46124905944319,0.786511378841165,"look.us",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,10,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"look.us_26","look.us_3",7.86206896551724,7.41379310344828,8.66666666666667,7,8,7.51851851851852,10,NA,-1,NA,NA,-1,FALSE,TRUE,FALSE,284.75,877.5,0.792607352805918,1.82504587516838,4.60652591170825,5.1,-0.00609597396475303,-0.0969037432239701,-0.145276852265059,0.5667,12512.299995,6559.56132990196,28,FALSE,"look.us_2009"
"611",651,"look.us","2010",7,1,"Lookout (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1500.492,44.20517707,-122.1284473,1078,6.89583333333333,8.90833330154419,41.4341092982206,490.373039532314,17.3999996185303,-4.09999990463257,21.4999995231628,2.53333322207133,13.0499999523163,13.6499999364217,2.29999993244807,1877,318,27,66.3147075582389,899,132,141,835,2.3085,820,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,2008,3,7,33,0,100,2,7,0,10,24,51,31,2,5.1,144.350005,215.699995,360.05,NA,0.66037037037037,1350,891.5,17.355,1.262,71,115,419,27,37,36,3,37,91,1.2,0.3,4.8,70,29.1,0.8,"Sandy Loam",10,1.37094125768595,2.51889168765743,0.595392223226512,"look.us",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,10,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"look.us_7","look.us_1",6.55172413793103,7.89655172413793,7.66666666666667,8,6.66666666666667,8,8,397.95,2,-182.250005,-623.04997,1,TRUE,FALSE,FALSE,671,-285,0.70303644133511,1.46192318142699,3.28983417447729,6.375,-0.107644218108598,-0.0909819237410399,-0.77094248681986,-1.275,4295.85054,6559.56132990196,28,FALSE,"look.us_2010"
"612",652,"look.us","2010",17,2,"Lookout (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1500.492,44.20517707,-122.1284473,1078,6.89583333333333,8.90833330154419,41.4341092982206,490.373039532314,17.3999996185303,-4.09999990463257,21.4999995231628,2.53333322207133,13.0499999523163,13.6499999364217,2.29999993244807,1877,318,27,66.3147075582389,899,132,141,835,2.3085,820,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,2008,3,0,62,0,107,0,3,0,4,24,51,31,2,12.75,39.6,73.05,112.65,NA,0.609035136642499,1793,1092,19.35,1.374,70,181,1145,70,46,26,4.6,38,94,1.4,0.4,5.2,68,31.1,0.8,"Sandy Loam",4,0.903565465743762,2.21065842826801,0.651784708273526,"look.us",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,10,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"look.us_17","look.us_2",6.75862068965517,8.03448275862069,6.55555555555556,7.33333333333333,6.66666666666667,8,4,325.399995,0,-252.349995,-93.50002,-1,FALSE,FALSE,TRUE,755.5,312,0.697558379622274,0.967021248222286,2.37210186240973,12.75,-0.045773671348748,-0.063455782478524,-0.16144343414172,0,4295.85054,6559.56132990196,28,FALSE,"look.us_2010"
"613",653,"look.us","2010",26,3,"Lookout (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1500.492,44.20517707,-122.1284473,1078,6.89583333333333,8.90833330154419,41.4341092982206,490.373039532314,17.3999996185303,-4.09999990463257,21.4999995231628,2.53333322207133,13.0499999523163,13.6499999364217,2.29999993244807,1877,318,27,66.3147075582389,899,132,141,835,2.3085,820,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,2008,3,3,125,0,132,1,4,0,6,24,51,31,2,8.5,76.2,106,182.2,NA,0.603129445234708,1406,848,19.193,1.156,49,121,792,67,40,34,2.7,27,102,1.8,0.4,5,NA,NA,NA,NA,6,1.28709796663712,2.8573302722204,0.718343052592681,"look.us",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,10,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"look.us_26","look.us_3",6.68965517241379,7.86206896551724,5.77777777777778,8.66666666666667,6.66666666666667,8,9,255.19999,-3,-149.19999,NA,-1,FALSE,TRUE,FALSE,340.5,-79,0.786511378841165,1.72814213194441,4.46124905944319,5.6667,-0.0681683262484839,-0.44104416530729,-1.60391878722279,2.8333,4295.85054,6559.56132990196,28,FALSE,"look.us_2010"
"614",654,"look.us","2011",7,1,"Lookout (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1500.492,44.20517707,-122.1284473,1078,6.89583333333333,8.90833330154419,41.4341092982206,490.373039532314,17.3999996185303,-4.09999990463257,21.4999995231628,2.53333322207133,13.0499999523163,13.6499999364217,2.29999993244807,1877,318,27,66.3147075582389,899,132,141,835,2.3085,820,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,2008,4,0.5,44,0,84.5,1,5,0,7,24,51,31,2,7.2857,114.300005,31.8,146.100005,NA,NA,NA,NA,17.355,1.262,71,115,419,27,37,36,3,37,91,1.2,0.3,4.8,70,29.1,0.8,"Sandy Loam",7,1.18449779514184,2.85410212851004,0.608711453464014,"look.us",1,4,"17.43","1.262",54,120,248,41,26,30,67.9,41,81,1.1,0.2,33.3,4.7,3.5,TRUE,10,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"look.us_7","look.us_1",6.79310344827586,6.55172413793103,7.66666666666667,7.66666666666667,6.81481481481481,6.66666666666667,10,215.699995,-3,-183.899995,-182.250005,2,FALSE,TRUE,FALSE,NA,NA,0.595392223226512,1.37094125768595,2.51889168765743,5.1,0.013319230237502,-0.18644346254411,0.33521044085261,2.1857,3429.65001,6559.56132990196,28,FALSE,"look.us_2011"
"615",655,"look.us","2011",17,2,"Lookout (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1500.492,44.20517707,-122.1284473,1078,6.89583333333333,8.90833330154419,41.4341092982206,490.373039532314,17.3999996185303,-4.09999990463257,21.4999995231628,2.53333322207133,13.0499999523163,13.6499999364217,2.29999993244807,1877,318,27,66.3147075582389,899,132,141,835,2.3085,820,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,2008,4,0,55.5,0,90.5,0,4,0,5,24,51,31,2,10.2,29.6,22.8,52.4,NA,NA,NA,NA,19.35,1.374,70,181,1145,70,46,26,4.6,38,94,1.4,0.4,5.2,68,31.1,0.8,"Sandy Loam",5,1.04223109605315,2.46824380320952,0.647574589862174,"look.us",1,4,"19.61","1.375",71,137,634,72,24,24,100.4,57,95,1.2,0.2,37.2,5,5.9,TRUE,10,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"look.us_17","look.us_2",6.86206896551724,6.75862068965517,5.77777777777778,6.55555555555556,6.81481481481481,6.66666666666667,4,73.05,1,-50.25,-252.349995,0,TRUE,FALSE,FALSE,NA,NA,0.651784708273526,0.903565465743762,2.21065842826801,12.75,-0.00421011841135199,0.138665630309388,0.25758537494151,-2.55,3429.65001,6559.56132990196,28,FALSE,"look.us_2011"
"616",656,"look.us","2011",26,3,"Lookout (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1500.492,44.20517707,-122.1284473,1078,6.89583333333333,8.90833330154419,41.4341092982206,490.373039532314,17.3999996185303,-4.09999990463257,21.4999995231628,2.53333322207133,13.0499999523163,13.6499999364217,2.29999993244807,1877,318,27,66.3147075582389,899,132,141,835,2.3085,820,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,2008,4,0,66,0,90,0,7,0,8,24,51,31,2,6.375,57.15,104.15,161.3,NA,NA,NA,NA,19.193,1.156,49,121,792,67,40,34,2.7,27,102,1.8,0.4,5,NA,NA,NA,NA,8,1.61735428658463,4.26765015806112,0.77778300287205,"look.us",1,4,"16.884","1.108",67,103,458,58,24,18,96.4,52,111,1.1,0.2,34.8,4.9,4.6,TRUE,10,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"look.us_26","look.us_3",6.75862068965517,6.68965517241379,7,5.77777777777778,6.81481481481481,6.66666666666667,6,106,2,-1.84999999999999,-149.19999,-3,TRUE,FALSE,FALSE,NA,NA,0.718343052592681,1.28709796663712,2.8573302722204,8.5,0.059439950279369,0.33025631994751,1.41031988584072,-2.125,3429.65001,6559.56132990196,28,FALSE,"look.us_2011"
"617",657,"look.us","2012",7,1,"Lookout (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1500.492,44.20517707,-122.1284473,1078,6.89583333333333,8.90833330154419,41.4341092982206,490.373039532314,17.3999996185303,-4.09999990463257,21.4999995231628,2.53333322207133,13.0499999523163,13.6499999364217,2.29999993244807,1877,318,27,66.3147075582389,899,132,141,835,2.3085,820,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,2008,5,1,52,0,98,1,5,0,7,23,51,31,2,7.2857,107.2,232.1,339.3,NA,0.314325068870523,1815,570.5,17.355,1.262,71,115,419,27,37,36,3,37,91,1.2,0.3,4.8,70,29.1,0.8,"Sandy Loam",7,1.49805792211865,3.47971014492754,0.769849482950645,"look.us",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,10,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"look.us_7","look.us_1",5.86206896551724,6.79310344827586,6.88888888888889,7.66666666666667,5.92592592592593,6.81481481481481,7,31.8,0,200.3,-183.899995,-3,FALSE,FALSE,TRUE,NA,NA,0.608711453464014,1.18449779514184,2.85410212851004,7.2857,0.161138029486631,0.31356012697681,0.6256080164175,0,7405.035,6559.56132990196,28,FALSE,"look.us_2012"
"618",658,"look.us","2012",17,2,"Lookout (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1500.492,44.20517707,-122.1284473,1078,6.89583333333333,8.90833330154419,41.4341092982206,490.373039532314,17.3999996185303,-4.09999990463257,21.4999995231628,2.53333322207133,13.0499999523163,13.6499999364217,2.29999993244807,1877,318,27,66.3147075582389,899,132,141,835,2.3085,820,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,2008,5,2,88.5,0,138.5,1,4,0,6,23,51,31,2,8.5,78.1,310.5,388.6,NA,0.214600550964187,1815,389.5,19.35,1.374,70,181,1145,70,46,26,4.6,38,94,1.4,0.4,5.2,68,31.1,0.8,"Sandy Loam",6,1.22932775361043,2.86633792820053,0.686100882804353,"look.us",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,10,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"look.us_17","look.us_2",5.89655172413793,6.86206896551724,5,5.77777777777778,5.92592592592593,6.81481481481481,5,22.8,1,287.7,-50.25,1,TRUE,FALSE,FALSE,NA,NA,0.647574589862174,1.04223109605315,2.46824380320952,10.2,0.038526292942179,0.18709665755728,0.39809412499101,-1.7,7405.035,6559.56132990196,28,FALSE,"look.us_2012"
"619",659,"look.us","2012",26,3,"Lookout (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1500.492,44.20517707,-122.1284473,1078,6.89583333333333,8.90833330154419,41.4341092982206,490.373039532314,17.3999996185303,-4.09999990463257,21.4999995231628,2.53333322207133,13.0499999523163,13.6499999364217,2.29999993244807,1877,318,27,66.3147075582389,899,132,141,835,2.3085,820,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,2008,5,0,46,0,60,0,3,0,4,23,51,31,2,12.75,53.15,287,340.15,NA,0.424135910954892,1707,724,19.193,1.156,49,121,792,67,40,34,2.7,27,102,1.8,0.4,5,NA,NA,NA,NA,4,1.37511466872148,3.91304347826087,0.991935556609076,"look.us",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,10,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"look.us_26","look.us_3",5.96551724137931,6.75862068965517,5.88888888888889,7,5.92592592592593,6.81481481481481,8,104.15,-4,182.85,-1.84999999999999,2,FALSE,TRUE,FALSE,NA,NA,0.77778300287205,1.61735428658463,4.26765015806112,6.375,0.214152553737026,-0.24223961786315,-0.35460667980025,6.375,7405.035,6559.56132990196,28,FALSE,"look.us_2012"
"620",660,"look.us","2013",7,1,"Lookout (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1500.492,44.20517707,-122.1284473,1078,6.89583333333333,8.90833330154419,41.4341092982206,490.373039532314,17.3999996185303,-4.09999990463257,21.4999995231628,2.53333322207133,13.0499999523163,13.6499999364217,2.29999993244807,1877,318,27,66.3147075582389,899,132,141,835,2.3085,820,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,2008,6,0,44,0,76,0,5,0,6,23,51,31,2,8.5,137.95,311.4,449.35,NA,0.343839541547278,1745,600,17.355,1.262,71,115,419,27,37,36,3,37,91,1.2,0.3,4.8,70,29.1,0.8,"Sandy Loam",6,1.50236397459249,3.72645161290323,0.838485299167836,"look.us",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,10,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"look.us_7","look.us_1",7.24137931034483,5.86206896551724,7.55555555555556,6.88888888888889,7.22222222222222,5.92592592592593,7,232.1,-1,79.3,200.3,0,FALSE,TRUE,FALSE,29.5,-70,0.769849482950645,1.49805792211865,3.47971014492754,7.2857,0.0686358162171909,0.00430605247383986,0.24674146797569,1.2143,8174.87,6559.56132990196,28,FALSE,"look.us_2013"
"621",661,"look.us","2013",17,2,"Lookout (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1500.492,44.20517707,-122.1284473,1078,6.89583333333333,8.90833330154419,41.4341092982206,490.373039532314,17.3999996185303,-4.09999990463257,21.4999995231628,2.53333322207133,13.0499999523163,13.6499999364217,2.29999993244807,1877,318,27,66.3147075582389,899,132,141,835,2.3085,820,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,2008,6,2,60.5,0,104.5,1,3,0,5,23,51,31,2,10.2,101.05,204.6,305.65,NA,0.244242424242424,1650,403,19.35,1.374,70,181,1145,70,46,26,4.6,38,94,1.4,0.4,5.2,68,31.1,0.8,"Sandy Loam",5,1.04489189494468,2.49991415326504,0.649227837167323,"look.us",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,10,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"look.us_17","look.us_2",7.27586206896552,5.89655172413793,7.11111111111111,5,7.22222222222222,5.92592592592593,6,310.5,-1,-105.9,287.7,1,FALSE,TRUE,FALSE,13.5,-165,0.686100882804353,1.22932775361043,2.86633792820053,8.5,-0.03687304563703,-0.18443585866575,-0.36642377493549,1.7,8174.87,6559.56132990196,28,FALSE,"look.us_2013"
"622",662,"look.us","2013",26,3,"Lookout (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1500.492,44.20517707,-122.1284473,1078,6.89583333333333,8.90833330154419,41.4341092982206,490.373039532314,17.3999996185303,-4.09999990463257,21.4999995231628,2.53333322207133,13.0499999523163,13.6499999364217,2.29999993244807,1877,318,27,66.3147075582389,899,132,141,835,2.3085,820,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,2008,6,4,65,0,78,1,7,0,10,23,51,31,2,5.1,100.65,273.35,374,NA,0.543864678899083,1744,948.5,19.193,1.156,49,121,792,67,40,34,2.7,27,102,1.8,0.4,5,NA,NA,NA,NA,10,1.97808027611194,5.82758620689655,0.859069348677077,"look.us",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,10,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"look.us_26","look.us_3",7.10344827586207,5.96551724137931,7,5.88888888888889,7.22222222222222,5.92592592592593,4,287,6,-13.65,182.85,-4,TRUE,FALSE,FALSE,224.5,37,0.991935556609076,1.37511466872148,3.91304347826087,12.75,-0.132866207931999,0.60296560739046,1.91454272863568,-7.65,8174.87,6559.56132990196,28,FALSE,"look.us_2013"
"623",663,"look.us","2014",7,1,"Lookout (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1500.492,44.20517707,-122.1284473,1078,6.89583333333333,8.90833330154419,41.4341092982206,490.373039532314,17.3999996185303,-4.09999990463257,21.4999995231628,2.53333322207133,13.0499999523163,13.6499999364217,2.29999993244807,1877,318,27,66.3147075582389,899,132,141,835,2.3085,820,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,2008,7,5,63,0,68,1,3,0,4,32,51,31,2,12.75,294.3,337.45,631.75,NA,0.279529663281668,1871,523,17.355,1.262,71,115,419,27,37,36,3,37,91,1.2,0.3,4.8,70,29.1,0.8,"Sandy Loam",4,1.03932970220538,2.45435244161359,0.749717903610153,"look.us",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,10,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"look.us_7","look.us_1",6.65217391304348,7.24137931034483,6.14285714285714,7.55555555555556,6.52380952380952,7.22222222222222,6,311.4,-2,26.05,79.3,-1,FALSE,TRUE,FALSE,-77,126,0.838485299167836,1.50236397459249,3.72645161290323,8.5,-0.088767395557683,-0.46303427238711,-1.27209917128964,4.25,6970.65,6559.56132990196,28,FALSE,"look.us_2014"
"624",664,"look.us","2014",17,2,"Lookout (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1500.492,44.20517707,-122.1284473,1078,6.89583333333333,8.90833330154419,41.4341092982206,490.373039532314,17.3999996185303,-4.09999990463257,21.4999995231628,2.53333322207133,13.0499999523163,13.6499999364217,2.29999993244807,1877,318,27,66.3147075582389,899,132,141,835,2.3085,820,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,2008,7,5,55,0,130,1,3,0,5,32,51,31,2,10.2,128.05,191.65,319.7,NA,0.285480349344978,1832,523,19.35,1.374,70,181,1145,70,46,26,4.6,38,94,1.4,0.4,5.2,68,31.1,0.8,"Sandy Loam",5,1.14391848766871,2.54135338345865,0.710756518677165,"look.us",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,10,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"look.us_17","look.us_2",6.60869565217391,7.27586206896552,6.71428571428571,7.11111111111111,6.52380952380952,7.22222222222222,5,204.6,0,-12.95,-105.9,-1,FALSE,FALSE,TRUE,120,182,0.649227837167323,1.04489189494468,2.49991415326504,10.2,0.061528681509842,0.0990265927240301,0.04143923019361,0,6970.65,6559.56132990196,28,FALSE,"look.us_2014"
"625",665,"look.us","2014",26,3,"Lookout (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1500.492,44.20517707,-122.1284473,1078,6.89583333333333,8.90833330154419,41.4341092982206,490.373039532314,17.3999996185303,-4.09999990463257,21.4999995231628,2.53333322207133,13.0499999523163,13.6499999364217,2.29999993244807,1877,318,27,66.3147075582389,899,132,141,835,2.3085,820,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,2008,7,5,77,0,97.1,2,7,0,11,32,51,31,2,4.6364,143.2,295.1,438.3,NA,0.404469273743017,1790,724,19.193,1.156,49,121,792,67,40,34,2.7,27,102,1.8,0.4,5,NA,NA,NA,NA,11,2.00164660028163,6.29816100092852,0.83475146850166,"look.us",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,10,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"look.us_26","look.us_3",6.34782608695652,7.10344827586207,6.71428571428571,7,6.52380952380952,7.22222222222222,10,273.35,1,21.75,-13.65,6,TRUE,FALSE,FALSE,-224.5,46,0.859069348677077,1.97808027611194,5.82758620689655,5.1,-0.0243178801754169,0.0235663241696902,0.47057479403197,-0.4636,6970.65,6559.56132990196,28,FALSE,"look.us_2014"
"626",666,"look.us","2015",7,1,"Lookout (Andrews LTER)","North America","US","Montane West (North America)",0,0,0,0,"montane grassland",1500.492,44.20517707,-122.1284473,1078,6.89583333333333,8.90833330154419,41.4341092982206,490.373039532314,17.3999996185303,-4.09999990463257,21.4999995231628,2.53333322207133,13.0499999523163,13.6499999364217,2.29999993244807,1877,318,27,66.3147075582389,899,132,141,835,2.3085,820,2.8441,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,2008,8,36,28,0,149,2,4,0,7,22,51,31,2,7.2857,176.95,152.8,329.75,NA,0.353836784409257,1642,581,17.355,1.262,71,115,419,27,37,36,3,37,91,1.2,0.3,4.8,70,29.1,0.8,"Sandy Loam",7,1.34043214814878,2.65276616083164,0.688845858992781,"look.us",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,10,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"look.us_7","look.us_1",7.30434782608696,6.65217391304348,7.57142857142857,6.14285714285714,7.23809523809524,6.52380952380952,4,337.45,3,-184.65,26.05,-2,TRUE,FALSE,FALSE,58,-229,0.749717903610153,1.03932970220538,2.45435244161359,12.75,-0.0608720446173721,0.3011024459434,0.19841371921805,-5.4643,4838.45,6559.56132990196,28,FALSE,"look.us_2015"
